Arguments: {'model_path': 'checkpoint_epoch_60.pth', 'batch_size': 512, 'epochs': 100, 'log_dir': './logs'}
Train Epoch: [18/100] Loss: 1.0471 ACC@1: 63.81% ACC@5: 95.23%
Test Epoch: [18/100] Loss: 0.7660 ACC@1: 73.83% ACC@5: 98.35%
Train Epoch: [19/100] Loss: 1.0427 ACC@1: 63.88% ACC@5: 95.22%
Test Epoch: [19/100] Loss: 0.7565 ACC@1: 74.33% ACC@5: 98.32%
Train Epoch: [20/100] Loss: 1.0488 ACC@1: 63.76% ACC@5: 95.16%
Test Epoch: [20/100] Loss: 0.7762 ACC@1: 73.14% ACC@5: 98.28%
Train Epoch: [21/100] Loss: 1.0410 ACC@1: 64.11% ACC@5: 95.29%
Test Epoch: [21/100] Loss: 0.7743 ACC@1: 73.28% ACC@5: 98.35%
Train Epoch: [22/100] Loss: 1.0360 ACC@1: 64.10% ACC@5: 95.31%
Test Epoch: [22/100] Loss: 0.7460 ACC@1: 74.42% ACC@5: 98.49%
Train Epoch: [23/100] Loss: 1.0347 ACC@1: 64.26% ACC@5: 95.27%
Test Epoch: [23/100] Loss: 0.7557 ACC@1: 73.92% ACC@5: 98.47%
Train Epoch: [24/100] Loss: 1.0314 ACC@1: 64.39% ACC@5: 95.36%
Test Epoch: [24/100] Loss: 0.7580 ACC@1: 73.70% ACC@5: 98.43%
Train Epoch: [25/100] Loss: 1.0296 ACC@1: 64.27% ACC@5: 95.40%
Test Epoch: [25/100] Loss: 0.7549 ACC@1: 73.60% ACC@5: 98.45%
Train Epoch: [26/100] Loss: 1.0271 ACC@1: 64.60% ACC@5: 95.34%
Test Epoch: [26/100] Loss: 0.7600 ACC@1: 73.50% ACC@5: 98.42%
Train Epoch: [27/100] Loss: 1.0292 ACC@1: 64.48% ACC@5: 95.33%
Test Epoch: [27/100] Loss: 0.7453 ACC@1: 74.28% ACC@5: 98.43%
Train Epoch: [28/100] Loss: 1.0293 ACC@1: 64.38% ACC@5: 95.30%
Test Epoch: [28/100] Loss: 0.7485 ACC@1: 74.02% ACC@5: 98.41%
Train Epoch: [29/100] Loss: 1.0222 ACC@1: 64.80% ACC@5: 95.34%
Test Epoch: [29/100] Loss: 0.7472 ACC@1: 74.13% ACC@5: 98.42%
Train Epoch: [30/100] Loss: 1.0254 ACC@1: 64.29% ACC@5: 95.28%
Test Epoch: [30/100] Loss: 0.7574 ACC@1: 73.75% ACC@5: 98.38%
Train Epoch: [31/100] Loss: 1.0175 ACC@1: 64.69% ACC@5: 95.35%
Test Epoch: [31/100] Loss: 0.7527 ACC@1: 74.39% ACC@5: 98.31%
Train Epoch: [32/100] Loss: 1.0200 ACC@1: 64.49% ACC@5: 95.55%
Test Epoch: [32/100] Loss: 0.7425 ACC@1: 74.41% ACC@5: 98.48%
Train Epoch: [33/100] Loss: 1.0241 ACC@1: 64.65% ACC@5: 95.37%
Test Epoch: [33/100] Loss: 0.7435 ACC@1: 74.65% ACC@5: 98.38%
Train Epoch: [34/100] Loss: 1.0196 ACC@1: 64.61% ACC@5: 95.24%
Test Epoch: [34/100] Loss: 0.7510 ACC@1: 73.66% ACC@5: 98.41%
Train Epoch: [35/100] Loss: 1.0191 ACC@1: 64.94% ACC@5: 95.42%
Test Epoch: [35/100] Loss: 0.7300 ACC@1: 75.01% ACC@5: 98.42%
Train Epoch: [36/100] Loss: 1.0139 ACC@1: 64.74% ACC@5: 95.45%
Test Epoch: [36/100] Loss: 0.7430 ACC@1: 74.61% ACC@5: 98.21%
Train Epoch: [37/100] Loss: 1.0138 ACC@1: 64.92% ACC@5: 95.53%
Test Epoch: [37/100] Loss: 0.7202 ACC@1: 75.45% ACC@5: 98.46%
Train Epoch: [38/100] Loss: 1.0149 ACC@1: 65.18% ACC@5: 95.51%
Test Epoch: [38/100] Loss: 0.7162 ACC@1: 75.61% ACC@5: 98.33%
Train Epoch: [39/100] Loss: 1.0163 ACC@1: 64.73% ACC@5: 95.43%
Test Epoch: [39/100] Loss: 0.7431 ACC@1: 74.31% ACC@5: 98.42%
Train Epoch: [40/100] Loss: 1.0072 ACC@1: 65.16% ACC@5: 95.54%
Test Epoch: [40/100] Loss: 0.7253 ACC@1: 75.05% ACC@5: 98.41%
Train Epoch: [41/100] Loss: 1.0100 ACC@1: 65.18% ACC@5: 95.52%
Test Epoch: [41/100] Loss: 0.7190 ACC@1: 74.89% ACC@5: 98.55%
Train Epoch: [42/100] Loss: 1.0039 ACC@1: 65.12% ACC@5: 95.56%
Test Epoch: [42/100] Loss: 0.7285 ACC@1: 74.51% ACC@5: 98.45%
Train Epoch: [43/100] Loss: 1.0042 ACC@1: 65.22% ACC@5: 95.66%
Test Epoch: [43/100] Loss: 0.7563 ACC@1: 73.37% ACC@5: 98.32%
Train Epoch: [44/100] Loss: 1.0069 ACC@1: 65.20% ACC@5: 95.39%
Test Epoch: [44/100] Loss: 0.7161 ACC@1: 75.46% ACC@5: 98.50%
Train Epoch: [45/100] Loss: 1.0141 ACC@1: 65.03% ACC@5: 95.26%
Test Epoch: [45/100] Loss: 0.7215 ACC@1: 75.41% ACC@5: 98.42%
Train Epoch: [46/100] Loss: 1.0067 ACC@1: 65.32% ACC@5: 95.55%
Test Epoch: [46/100] Loss: 0.7202 ACC@1: 75.12% ACC@5: 98.38%
Train Epoch: [47/100] Loss: 1.0066 ACC@1: 65.07% ACC@5: 95.49%
Test Epoch: [47/100] Loss: 0.7133 ACC@1: 75.59% ACC@5: 98.54%
Train Epoch: [48/100] Loss: 1.0030 ACC@1: 65.32% ACC@5: 95.63%
Test Epoch: [48/100] Loss: 0.7281 ACC@1: 74.57% ACC@5: 98.39%
Train Epoch: [49/100] Loss: 1.0058 ACC@1: 65.18% ACC@5: 95.37%
Test Epoch: [49/100] Loss: 0.7149 ACC@1: 75.22% ACC@5: 98.54%
Train Epoch: [50/100] Loss: 1.0040 ACC@1: 65.25% ACC@5: 95.35%
Test Epoch: [50/100] Loss: 0.7345 ACC@1: 74.63% ACC@5: 98.33%
Train Epoch: [51/100] Loss: 1.0067 ACC@1: 65.22% ACC@5: 95.62%
Test Epoch: [51/100] Loss: 0.7096 ACC@1: 75.55% ACC@5: 98.63%
Train Epoch: [52/100] Loss: 1.0066 ACC@1: 65.21% ACC@5: 95.56%
Test Epoch: [52/100] Loss: 0.7335 ACC@1: 74.58% ACC@5: 98.45%
Train Epoch: [53/100] Loss: 1.0051 ACC@1: 65.10% ACC@5: 95.44%
Test Epoch: [53/100] Loss: 0.7012 ACC@1: 75.96% ACC@5: 98.57%
Train Epoch: [54/100] Loss: 0.9945 ACC@1: 65.65% ACC@5: 95.50%
Test Epoch: [54/100] Loss: 0.7117 ACC@1: 75.52% ACC@5: 98.55%
Train Epoch: [55/100] Loss: 0.9934 ACC@1: 65.60% ACC@5: 95.76%
Test Epoch: [55/100] Loss: 0.6957 ACC@1: 76.18% ACC@5: 98.70%
Train Epoch: [56/100] Loss: 1.0014 ACC@1: 65.37% ACC@5: 95.52%
Test Epoch: [56/100] Loss: 0.7096 ACC@1: 75.55% ACC@5: 98.44%
Train Epoch: [57/100] Loss: 1.0024 ACC@1: 65.38% ACC@5: 95.66%
Test Epoch: [57/100] Loss: 0.7131 ACC@1: 75.45% ACC@5: 98.56%
Train Epoch: [58/100] Loss: 0.9966 ACC@1: 65.72% ACC@5: 95.46%
Test Epoch: [58/100] Loss: 0.7056 ACC@1: 75.56% ACC@5: 98.56%
Train Epoch: [59/100] Loss: 0.9873 ACC@1: 65.64% ACC@5: 95.81%
Test Epoch: [59/100] Loss: 0.7171 ACC@1: 75.20% ACC@5: 98.58%
Train Epoch: [60/100] Loss: 0.9873 ACC@1: 65.69% ACC@5: 95.62%
Test Epoch: [60/100] Loss: 0.7135 ACC@1: 75.38% ACC@5: 98.46%
Train Epoch: [61/100] Loss: 0.9880 ACC@1: 65.59% ACC@5: 95.76%
Test Epoch: [61/100] Loss: 0.7089 ACC@1: 75.55% ACC@5: 98.64%
Train Epoch: [62/100] Loss: 0.9924 ACC@1: 65.82% ACC@5: 95.68%
Test Epoch: [62/100] Loss: 0.7118 ACC@1: 75.34% ACC@5: 98.57%
Train Epoch: [63/100] Loss: 0.9911 ACC@1: 65.61% ACC@5: 95.68%
Test Epoch: [63/100] Loss: 0.7038 ACC@1: 75.68% ACC@5: 98.61%
Train Epoch: [64/100] Loss: 0.9922 ACC@1: 65.63% ACC@5: 95.64%
Test Epoch: [64/100] Loss: 0.7111 ACC@1: 75.32% ACC@5: 98.55%
Train Epoch: [65/100] Loss: 0.9872 ACC@1: 65.96% ACC@5: 95.73%
Test Epoch: [65/100] Loss: 0.7119 ACC@1: 75.37% ACC@5: 98.52%
Train Epoch: [66/100] Loss: 0.9913 ACC@1: 65.69% ACC@5: 95.75%
Test Epoch: [66/100] Loss: 0.7007 ACC@1: 75.89% ACC@5: 98.52%
Train Epoch: [67/100] Loss: 0.9925 ACC@1: 65.53% ACC@5: 95.73%
Test Epoch: [67/100] Loss: 0.6985 ACC@1: 76.05% ACC@5: 98.57%
Train Epoch: [68/100] Loss: 0.9924 ACC@1: 65.45% ACC@5: 95.58%
Test Epoch: [68/100] Loss: 0.7148 ACC@1: 75.58% ACC@5: 98.47%
Train Epoch: [69/100] Loss: 0.9875 ACC@1: 65.82% ACC@5: 95.69%
Test Epoch: [69/100] Loss: 0.7071 ACC@1: 75.85% ACC@5: 98.50%
Train Epoch: [70/100] Loss: 0.9936 ACC@1: 65.70% ACC@5: 95.56%
Test Epoch: [70/100] Loss: 0.6992 ACC@1: 76.17% ACC@5: 98.60%
Train Epoch: [71/100] Loss: 0.9843 ACC@1: 65.95% ACC@5: 95.52%
Test Epoch: [71/100] Loss: 0.7076 ACC@1: 75.52% ACC@5: 98.42%
Train Epoch: [72/100] Loss: 0.9921 ACC@1: 65.55% ACC@5: 95.58%
Test Epoch: [72/100] Loss: 0.6952 ACC@1: 75.88% ACC@5: 98.59%
Train Epoch: [73/100] Loss: 0.9828 ACC@1: 66.26% ACC@5: 95.68%
Test Epoch: [73/100] Loss: 0.7093 ACC@1: 75.45% ACC@5: 98.50%
Train Epoch: [74/100] Loss: 0.9806 ACC@1: 65.83% ACC@5: 95.73%
Test Epoch: [74/100] Loss: 0.7023 ACC@1: 75.60% ACC@5: 98.70%
Train Epoch: [75/100] Loss: 0.9832 ACC@1: 66.19% ACC@5: 95.57%
Test Epoch: [75/100] Loss: 0.7010 ACC@1: 76.08% ACC@5: 98.60%
Train Epoch: [76/100] Loss: 0.9819 ACC@1: 65.99% ACC@5: 95.78%
Test Epoch: [76/100] Loss: 0.7377 ACC@1: 74.00% ACC@5: 98.46%
Train Epoch: [77/100] Loss: 0.9813 ACC@1: 65.81% ACC@5: 95.80%
Test Epoch: [77/100] Loss: 0.7099 ACC@1: 75.37% ACC@5: 98.68%
Train Epoch: [78/100] Loss: 0.9819 ACC@1: 66.03% ACC@5: 95.71%
Test Epoch: [78/100] Loss: 0.6999 ACC@1: 75.97% ACC@5: 98.47%
Train Epoch: [79/100] Loss: 0.9868 ACC@1: 65.97% ACC@5: 95.56%
Test Epoch: [79/100] Loss: 0.7085 ACC@1: 75.51% ACC@5: 98.42%
Train Epoch: [80/100] Loss: 0.9852 ACC@1: 65.89% ACC@5: 95.74%
Test Epoch: [80/100] Loss: 0.7011 ACC@1: 75.84% ACC@5: 98.68%
Train Epoch: [81/100] Loss: 0.9849 ACC@1: 65.92% ACC@5: 95.51%
Test Epoch: [81/100] Loss: 0.6926 ACC@1: 76.11% ACC@5: 98.58%
Train Epoch: [82/100] Loss: 0.9792 ACC@1: 66.23% ACC@5: 95.73%
Test Epoch: [82/100] Loss: 0.6972 ACC@1: 75.97% ACC@5: 98.57%
Train Epoch: [83/100] Loss: 0.9841 ACC@1: 66.03% ACC@5: 95.68%
Test Epoch: [83/100] Loss: 0.6917 ACC@1: 76.37% ACC@5: 98.58%
Train Epoch: [84/100] Loss: 0.9842 ACC@1: 65.88% ACC@5: 95.64%
Test Epoch: [84/100] Loss: 0.6996 ACC@1: 75.93% ACC@5: 98.64%
Train Epoch: [85/100] Loss: 0.9860 ACC@1: 65.67% ACC@5: 95.70%
Test Epoch: [85/100] Loss: 0.6926 ACC@1: 76.00% ACC@5: 98.58%
Train Epoch: [86/100] Loss: 0.9839 ACC@1: 65.70% ACC@5: 95.63%
Test Epoch: [86/100] Loss: 0.6958 ACC@1: 76.14% ACC@5: 98.64%
Train Epoch: [87/100] Loss: 0.9792 ACC@1: 66.05% ACC@5: 95.77%
Test Epoch: [87/100] Loss: 0.6923 ACC@1: 76.14% ACC@5: 98.63%
Train Epoch: [88/100] Loss: 0.9825 ACC@1: 66.04% ACC@5: 95.72%
Test Epoch: [88/100] Loss: 0.6886 ACC@1: 76.07% ACC@5: 98.71%
Train Epoch: [89/100] Loss: 0.9784 ACC@1: 66.04% ACC@5: 95.73%
Test Epoch: [89/100] Loss: 0.6981 ACC@1: 75.95% ACC@5: 98.60%
Train Epoch: [90/100] Loss: 0.9832 ACC@1: 65.88% ACC@5: 95.65%
Test Epoch: [90/100] Loss: 0.6847 ACC@1: 76.43% ACC@5: 98.67%
Train Epoch: [91/100] Loss: 0.9819 ACC@1: 65.87% ACC@5: 95.69%
Test Epoch: [91/100] Loss: 0.6864 ACC@1: 76.32% ACC@5: 98.71%
Train Epoch: [92/100] Loss: 0.9807 ACC@1: 66.18% ACC@5: 95.69%
Test Epoch: [92/100] Loss: 0.7013 ACC@1: 75.57% ACC@5: 98.51%
Train Epoch: [93/100] Loss: 0.9848 ACC@1: 65.97% ACC@5: 95.54%
Test Epoch: [93/100] Loss: 0.6854 ACC@1: 76.57% ACC@5: 98.65%
Train Epoch: [94/100] Loss: 0.9800 ACC@1: 65.95% ACC@5: 95.76%
Test Epoch: [94/100] Loss: 0.6865 ACC@1: 76.37% ACC@5: 98.66%
Train Epoch: [95/100] Loss: 0.9784 ACC@1: 65.98% ACC@5: 95.66%
Test Epoch: [95/100] Loss: 0.6989 ACC@1: 75.87% ACC@5: 98.64%
Train Epoch: [96/100] Loss: 0.9796 ACC@1: 66.05% ACC@5: 95.68%
Test Epoch: [96/100] Loss: 0.6799 ACC@1: 76.69% ACC@5: 98.64%
Train Epoch: [97/100] Loss: 0.9761 ACC@1: 66.22% ACC@5: 95.83%
Test Epoch: [97/100] Loss: 0.6843 ACC@1: 76.39% ACC@5: 98.59%
Train Epoch: [98/100] Loss: 0.9823 ACC@1: 65.95% ACC@5: 95.62%
Test Epoch: [98/100] Loss: 0.6839 ACC@1: 76.52% ACC@5: 98.53%
Train Epoch: [99/100] Loss: 0.9820 ACC@1: 66.07% ACC@5: 95.63%
Test Epoch: [99/100] Loss: 0.6964 ACC@1: 75.76% ACC@5: 98.68%
Train Epoch: [100/100] Loss: 0.9800 ACC@1: 66.01% ACC@5: 95.76%
Test Epoch: [100/100] Loss: 0.6723 ACC@1: 76.94% ACC@5: 98.66%


Best ACC@1: 76.94%
